year2,state,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,d_flag,firmdeath_firms,firmdeath_estabs,firmdeath_emp
2010,37,147691,195644,3254763,3292644,18275,9.3,19942,10.2,403191,153147,250044,4.7,12.2,478954,136647,342307,4.2,14.5,-75763,-2.3,24.4,0,12546,12592,72803
2010,38,17436,21035,296084,294633,1906,9.1,1565,7.5,35899,11176,24723,3.8,12.2,32996,8148,24848,2.8,11.2,2903,1,22.4,0,882,882,4124
2010,39,169612,231452,4331457,4374645,17144,7.4,19585,8.4,479202,166482,312720,3.8,11,565578,147509,418069,3.4,12.9,-86376,-1.9,22,0,12075,12100,87161
2010,40,64686,82509,1234501,1254842,7026,8.5,7298,8.8,143435,58615,84820,4.7,11.4,184119,50596,133523,4,14.7,-40684,-3.3,22.8,0,4920,4936,31119
2010,41,77234,96352,1354063,1357700,9368,9.7,9863,10.2,182964,61114,121850,4.5,13.5,190237,53680,136557,4,14,-7273,-0.5,27,0,6359,6390,35341
2010,42,206707,271214,4941507,4974870,20768,7.6,21890,8.1,556308,193902,362406,3.9,11.2,623033,183216,439817,3.7,12.5,-66725,-1.3,22.4,0,13604,13620,104727
2010,44,21253,25051,396054,402241,2197,8.7,2411,9.6,42678,17018,25660,4.2,10.6,55052,13465,41587,3.3,13.7,-12374,-3.1,21.2,0,1562,1562,8606
2010,45,70001,92663,1487529,1503464,8202,8.8,9212,9.9,183291,73143,110148,4.9,12.2,215161,55985,159176,3.7,14.3,-31870,-2.1,24.4,0,6162,6207,35018
2010,46,20182,24110,323829,325854,2129,8.9,2003,8.3,37467,13707,23760,4.2,11.5,41517,11910,29607,3.7,12.7,-4050,-1.2,23,0,1236,1236,7962
2010,47,88533,121689,2254965,2274073,10187,8.3,11186,9.2,272461,94269,178192,4.1,12,310679,87146,223533,3.8,13.7,-38218,-1.7,24,0,7576,7602,51949
2010,48,351144,475245,8661365,8711157,47715,10.1,44311,9.4,1209403,480698,728705,5.5,13.9,1308988,380434,928554,4.4,15,-99585,-1.1,27.8,0,29911,29989,217495
2010,49,48181,59069,1007388,1025011,6946,11.7,7362,12.4,130488,52678,77810,5.1,12.7,165734,48260,117474,4.7,16.2,-35246,-3.5,25.4,0,4742,4764,30372
2010,50,16241,19087,262130,263062,1524,8,1608,8.4,26288,9094,17194,3.5,10,28152,7490,20662,2.8,10.7,-1864,-0.7,20,0,983,989,4851
2010,51,131998,174558,2957039,2975066,15758,9,16565,9.5,376668,134655,242013,4.5,12.7,412722,127204,285518,4.3,13.9,-36054,-1.2,25.4,0,10270,10300,62862
2010,53,125117,155894,2308386,2341341,15481,9.9,16437,10.5,279479,110482,168997,4.7,11.9,345388,93340,252048,4,14.8,-65909,-2.9,23.8,0,10644,10679,53108
2010,54,26950,35818,557012,562693,2484,6.9,2876,8,64447,22383,42064,4,11.5,75808,20046,55762,3.6,13.5,-11361,-2,23,0,1902,1922,12503
2010,55,99792,128451,2316510,2336033,9617,7.5,10470,8.1,232556,77099,155457,3.3,10,271602,74997,196605,3.2,11.6,-39046,-1.6,20,0,6621,6626,43163
2010,56,15380,18014,196909,201465,1581,8.7,1888,10.4,23855,8642,15213,4.3,11.8,32967,8808,24159,4.4,16.4,-9112,-4.6,23.6,0,1189,1189,4948
2011,1,67341,90555,1561200,1555311,7363,8.1,8156,9,192375,63963,128412,4.1,12.4,180597,54150,126447,3.5,11.6,11778,0.8,23.2,0,5473,5497,29285
2011,2,13354,16971,252292,251965,1641,9.7,1520,9,31695,10066,21629,4,12.6,31040,8489,22551,3.4,12.3,655,0.3,24.6,0,878,883,4169
2011,4,85515,114209,2078150,2052749,12650,11.1,13107,11.5,316870,107097,209773,5.2,15.4,266068,90790,175278,4.4,13,50802,2.4,26,0,8594,8641,54528
2011,5,45413,59407,972344,965175,5180,8.7,5343,9,125115,41708,83407,4.3,13,110777,34238,76539,3.5,11.5,14338,1.5,23,0,3644,3659,20408
2011,6,592908,750726,12557394,12450712,80020,10.7,76450,10.2,1781459,589258,1192201,4.7,14.3,1568095,555120,1012975,4.5,12.6,213364,1.7,25.2,0,50787,50973,321808
2011,8,105017,130409,1944469,1929387,14610,11.2,14436,11.1,279981,94490,185491,4.9,14.5,249819,81573,168246,4.2,12.9,30162,1.6,25.8,0,8945,8955,48832
2011,9,63315,79365,1442760,1438631,6280,7.9,7023,8.8,163161,51799,111362,3.6,11.3,154902,48992,105910,3.4,10.8,8259,0.5,21.6,0,4438,4446,23926
2011,10,16875,21297,360098,359923,1948,9.1,2062,9.7,44303,14156,30147,3.9,12.3,43952,14266,29686,4,12.2,351,0.1,24.4,0,1252,1252,6488
2011,11,15713,20180,490859,483344,1870,9.4,1506,7.5,62612,18651,43961,3.9,13,47582,11523,36059,2.4,9.8,15030,3.2,19.6,0,841,841,6534
2011,12,338275,425837,6553087,6485000,53594,12.6,50271,11.9,1072473,405835,666638,6.3,16.5,936299,354432,581867,5.5,14.4,136174,2.1,28.8,0,33748,33839,192808
2011,13,145500,191263,3320504,3305941,19669,10.3,20169,10.5,464407,156431,307976,4.7,14,435282,158202,277080,4.8,13.2,29125,0.8,26.4,0,13293,13330,84073
2011,15,22446,28923,481289,477628,2345,8.1,2453,8.5,58263,19388,38875,4.1,12.2,50940,16417,34523,3.4,10.7,7323,1.5,21.4,0,1652,1656,9578
2011,16,30726,37398,484331,486641,3706,9.8,4403,11.7,62391,21357,41034,4.4,12.8,67011,21425,45586,4.4,13.8,-4620,-1,25.6,0,2747,2755,14233
2011,17,218623,278005,5018235,4977987,26492,9.5,25828,9.3,628869,200279,428590,4,12.6,548375,169418,378957,3.4,11,80494,1.6,22,0,15814,15992,97380
2011,18,97579,131257,2424292,2402297,10771,8.2,11070,8.4,295812,87942,207870,3.7,12.3,251821,77422,174399,3.2,10.5,43991,1.8,21,0,7184,7218,47501
2011,19,57884,75089,1269121,1259032,5846,7.8,5938,7.9,142258,41412,100846,3.3,11.3,122080,34198,87882,2.7,9.7,20178,1.6,19.4,0,3693,3702,19910
2011,20,53264,68422,1101859,1102037,5715,8.3,6108,8.9,133204,48074,85130,4.4,12.1,133560,39316,94244,3.6,12.1,-356,0,24.2,0,3990,3992,23215
2011,21,61147,82080,1452244,1448036,6670,8.1,7037,8.5,174533,54124,120409,3.7,12.1,166116,51467,114649,3.6,11.5,8417,0.6,23,0,4797,4809,30973
2011,22,73031,95089,1602163,1591199,8053,8.5,7875,8.3,210545,71291,139254,4.5,13.2,188616,53494,135122,3.4,11.9,21929,1.3,23.8,0,5397,5413,31395
2011,23,27945,34629,471011,470540,3024,8.7,3315,9.5,53624,18787,34837,4,11.4,52681,17219,35462,3.7,11.2,943,0.2,22.4,0,1938,1942,10398
2011,24,93518,119501,2098717,2080125,10898,9.1,10898,9.1,273697,91243,182454,4.4,13.2,236512,66994,169518,3.2,11.4,37185,1.8,22.8,0,6893,6897,38411
2011,25,119771,151773,2919715,2902201,13113,8.7,12505,8.3,330542,95260,235282,3.3,11.4,295514,82313,213201,2.8,10.2,35028,1.2,20.4,0,7768,7775,43433
2011,26,148960,192988,3379675,3325201,16824,8.7,17069,8.8,481563,127032,354531,3.8,14.5,372616,120433,252183,3.6,11.2,108947,3.3,22.4,0,10774,10805,72526
2011,27,101487,129277,2406389,2381190,11521,8.9,11350,8.8,287133,88015,199118,3.7,12.1,236737,72473,164264,3,9.9,50396,2.2,19.8,0,6877,6896,43415
2011,28,41192,54560,881499,877454,4447,8.1,4596,8.4,103093,36133,66960,4.1,11.7,95002,29290,65712,3.3,10.8,8091,0.9,21.6,0,3227,3233,18133
2011,29,101041,132829,2286463,2283538,12179,9.1,13061,9.8,259283,82702,176581,3.6,11.4,253433,74950,178483,3.3,11.1,5850,0.3,22.2,0,9156,9162,47610
2011,30,26392,31019,332659,334706,2997,9.6,3241,10.4,40882,12910,27972,3.9,12.2,44976,16628,28348,5,13.4,-4094,-1.2,24.4,0,1950,1959,11612
2011,31,38743,48640,762751,764961,4136,8.5,4079,8.4,88682,27896,60786,3.6,11.6,93101,34060,59041,4.5,12.2,-4419,-0.6,23.2,0,2529,2535,14068
2011,32,39976,51548,991546,992213,6414,12.5,6191,12,133390,47074,86316,4.7,13.4,134725,46263,88462,4.7,13.6,-1335,-0.2,26.8,0,4302,4329,32745
2011,33,26789,33086,545408,549322,2678,8.1,2953,8.9,57746,17243,40503,3.1,10.5,65574,18116,47458,3.3,11.9,-7828,-1.4,21,0,1956,1956,11261
2011,34,166434,200544,3343790,3329839,19744,9.8,20323,10.1,426367,139204,287163,4.2,12.8,398466,129097,269369,3.9,12,27901,0.8,24,0,13519,13549,73530
2011,35,31295,39861,599651,598807,3674,9.2,3754,9.4,74519,25722,48797,4.3,12.4,72831,19991,52840,3.3,12.2,1688,0.2,24.4,0,2534,2539,13212
2011,36,385900,459782,7371422,7304639,48865,10.7,45946,10,962630,324258,638372,4.4,13.2,829065,283796,545269,3.9,11.3,133565,1.9,22.6,0,30900,30946,168933
2011,37,145652,193775,3300509,3267945,18095,9.3,18778,9.7,429216,140332,288884,4.3,13.1,364087,113011,251076,3.5,11.1,65129,2,22.2,0,12422,12498,71543
2011,38,17675,21407,304927,300192,2157,10.2,1733,8.2,41004,13232,27772,4.4,13.7,31534,9113,22421,3,10.5,9470,3.2,21,0,1046,1048,5938
2011,39,167573,229142,4405836,4359573,17841,7.8,18798,8.2,552733,156878,395855,3.6,12.7,460208,135644,324564,3.1,10.6,92525,2.1,21.2,0,11674,11734,79480
2011,40,63904,82017,1253617,1241826,7282,8.9,7392,9,165902,51465,114437,4.1,13.4,142321,46823,95498,3.8,11.5,23581,1.9,23,0,5054,5068,29538
2011,41,76529,95706,1342408,1341346,9296,9.7,9462,9.9,174862,50774,124088,3.8,13,172740,49694,123046,3.7,12.9,2122,0.1,25.8,0,6141,6185,30200
2011,42,205157,270871,5027465,4973898,22011,8.1,20798,7.7,621016,198256,422760,4,12.5,513881,155158,358723,3.1,10.3,107135,2.2,20.6,0,13187,13217,85314
2011,44,20976,24825,405243,400085,2178,8.8,2314,9.3,49483,14960,34523,3.7,12.4,39167,12970,26197,3.2,9.8,10316,2.6,19.6,0,1450,1453,6674
2011,45,68511,91285,1502899,1492636,8015,8.7,8896,9.7,199641,64177,135464,4.3,13.4,179116,57088,122028,3.8,12,20525,1.4,24,0,5986,6003,36824
2011,46,20015,24025,321183,322135,2108,8.8,2131,8.9,37958,13650,24308,4.2,11.8,39861,13956,25905,4.3,12.4,-1903,-0.6,23.6,0,1354,1363,9874
2011,47,87089,120096,2285263,2265052,10317,8.6,11022,9.2,292028,81695,210333,3.6,12.9,251606,84773,166833,3.7,11.1,40422,1.8,22.2,0,7539,7605,47773
2011,48,351482,477956,8848400,8738982,49882,10.5,44755,9.4,1326006,459319,866687,5.3,15.2,1107171,341211,765960,3.9,12.7,218835,2.5,25.4,0,30525,30693,209338
2011,49,48138,59213,1018086,1011350,6974,11.8,6609,11.2,139705,50386,89319,5,13.8,126235,40532,85703,4,12.5,13470,1.3,25,0,4263,4282,26741
2011,50,15989,18796,262799,262103,1496,7.9,1722,9.1,27359,7509,19850,2.9,10.4,25967,8053,17914,3.1,9.9,1392,0.5,19.8,0,1069,1073,4711
2011,51,130448,173732,2987239,2965000,16575,9.5,16177,9.3,403217,134678,268539,4.5,13.6,358738,106229,252509,3.6,12.1,44479,1.5,24.2,0,10445,10469,60526
2011,53,122785,153704,2286131,2292801,15535,10.1,16816,10.9,312999,99247,213752,4.3,13.7,326339,116635,209704,5.1,14.2,-13340,-0.5,27.4,0,10833,10852,54942
2011,54,26318,35343,558863,556206,2631,7.4,2903,8.2,65746,18274,47472,3.3,11.8,60431,16974,43457,3.1,10.9,5315,0.9,21.8,0,2006,2007,11605
2011,55,98077,126861,2343912,2326290,9571,7.5,10577,8.3,259133,73151,185982,3.1,11.1,223888,64136,159752,2.8,9.6,35245,1.5,19.2,0,6642,6679,39761
2011,56,15443,18125,201029,199180,1854,10.3,1710,9.5,29377,9426,19951,4.7,14.7,25678,7943,17735,4,12.9,3699,1.8,25.8,0,1074,1074,4789
2012,1,67378,90749,1572076,1565292,7956,8.8,8052,8.9,203503,61585,141918,3.9,13,189935,59780,130155,3.8,12.1,13568,0.9,24.2,0,4910,4964,31192
2012,2,13528,17143,256383,254357,1751,10.3,1690,9.9,39844,12631,27213,5,15.7,35791,8599,27192,3.4,14.1,4053,1.6,28.2,0,812,819,3103
2012,4,86076,114835,2108657,2089869,12886,11.3,12677,11.1,330692,111796,218896,5.3,15.8,293116,100517,192599,4.8,14,37576,1.8,28,0,7445,7538,43888
2012,5,45629,59604,970507,971044,5179,8.7,5344,9,121907,35153,86754,3.6,12.6,122981,39497,83484,4.1,12.7,-1074,-0.1,25.2,0,3268,3306,19411
2012,6,603078,760647,12852113,12696623,84928,11.3,79164,10.5,1954550,624474,1330076,4.9,15.4,1643570,579774,1063796,4.6,12.9,310980,2.5,25.8,0,47190,47614,292277
2012,8,106360,131729,1999074,1970535,15085,11.5,14323,10.9,299438,99590,199848,5.1,15.2,242360,86243,156117,4.4,12.3,57078,2.9,24.6,0,8053,8130,42295
2012,9,63767,79856,1480818,1461204,7090,8.9,6884,8.7,197926,53330,144596,3.6,13.5,158698,50173,108525,3.4,10.9,39228,2.6,21.8,0,4002,4032,23168
2012,10,16837,21394,364762,362332,2186,10.3,2156,10.1,52387,18604,33783,5.1,14.5,47526,19881,27645,5.5,13.1,4861,1.4,26.2,0,1170,1177,6259
2012,11,15850,20150,496177,491127,1781,8.9,1762,8.8,65991,17890,48101,3.6,13.4,55891,15118,40773,3.1,11.4,10100,2,22.8,0,853,865,6657
2012,12,348108,436744,6761742,6655917,55951,13,48053,11.2,1123622,385846,737776,5.8,16.9,911971,383315,528656,5.8,13.7,211651,3.2,27.4,0,29592,29916,216540
2012,13,146776,192752,3367869,3338860,21247,11.1,20570,10.7,495521,172502,323019,5.2,14.8,437502,158893,278609,4.8,13.1,58019,1.7,26.2,0,11898,12003,69721
2012,15,22438,28805,492779,486811,2360,8.2,2587,9,61494,19705,41789,4,12.6,49557,17448,32109,3.6,10.2,11937,2.4,20.4,0,1433,1442,7590
2012,16,31071,37750,499623,492332,4073,10.9,4068,10.8,77296,26116,51180,5.3,15.7,62714,25538,37176,5.2,12.7,14582,3,25.4,0,2342,2367,10703
2012,17,220532,279567,5085175,5047524,27316,9.8,26918,9.7,682078,207350,474728,4.1,13.5,606776,208707,398069,4.1,12,75302,1.5,24,0,14714,14842,87597
2012,18,98308,132202,2517927,2478070,11788,9,11408,8.7,347943,104441,243502,4.2,14,268231,84871,183360,3.4,10.8,79712,3.2,21.6,0,6503,6606,42760
2012,19,58412,75814,1293675,1279865,6451,8.6,6121,8.1,161242,45145,116097,3.5,12.6,133622,47557,86065,3.7,10.4,27620,2.2,20.8,0,3427,3450,20056
2012,20,53598,68796,1124307,1113135,6145,9,6198,9,152736,52362,100374,4.7,13.7,130392,46381,84011,4.2,11.7,22344,2,23.4,0,3494,3547,20739
2012,21,61514,82626,1488126,1468866,7335,8.9,7261,8.8,207957,66280,141677,4.5,14.2,169437,53188,116249,3.6,11.5,38520,2.7,23,0,4245,4283,24124
2012,22,73720,96140,1632318,1617651,8717,9.1,8271,8.7,231472,70268,161204,4.3,14.3,202139,60783,141356,3.8,12.5,29333,1.8,25,0,4879,4925,32514
2012,23,27987,34764,480028,475162,3348,9.7,3356,9.7,63568,20050,43518,4.2,13.4,53835,18199,35636,3.8,11.3,9733,2.1,22.6,0,1885,1897,9707
2012,24,94896,120886,2147890,2122340,11523,9.6,10793,9,304285,95663,208622,4.5,14.3,253184,83223,169961,3.9,11.9,51101,2.4,23.8,0,6004,6063,33971
2012,25,121576,153473,2990737,2951273,14355,9.4,13160,8.6,379213,103761,275452,3.5,12.8,300284,97767,202517,3.3,10.2,78929,2.6,20.4,0,7358,7447,46167
2012,26,150772,194762,3471255,3424977,18044,9.3,17353,9,511450,148232,363218,4.3,14.9,418895,165737,253158,4.8,12.2,92555,2.7,24.4,0,9640,9768,83002
2012,27,102356,130120,2473012,2438271,11943,9.2,11613,9,325058,82141,242917,3.4,13.3,255577,82568,173009,3.4,10.5,69481,2.8,21,0,6143,6217,43337
2012,28,41087,54672,892750,888478,4532,8.3,4889,9,111538,33287,78251,3.7,12.6,102994,29748,73246,3.3,11.6,8544,1,23.2,0,3045,3061,16338
2012,29,101237,133060,2324566,2302996,13109,9.9,13311,10,304769,98813,205956,4.3,13.2,261628,82321,179307,3.6,11.4,43141,1.8,22.8,0,8365,8452,41404
2012,30,26894,31593,342178,337573,3421,10.9,3127,10,49646,16478,33168,4.9,14.7,40436,13401,27035,4,12,9210,2.7,24,0,1750,1766,7115
2012,31,39371,49280,786098,774528,4342,8.9,4094,8.4,104730,33944,70786,4.4,13.5,81589,24024,57565,3.1,10.5,23141,3,21,0,2274,2305,12451
2012,32,40449,51993,1020056,1004997,6534,12.7,6210,12,157241,59503,97738,5.9,15.6,127123,48456,78667,4.8,12.6,30118,3,25.2,0,3854,3904,29865
2012,33,27014,33398,542840,544809,3128,9.4,2955,8.9,66057,21788,44269,4,12.1,69994,29421,40573,5.4,12.8,-3937,-0.7,24.2,0,1756,1787,11090
2012,34,168365,202506,3398283,3369631,21306,10.6,20213,10,473853,138579,335274,4.1,14.1,416550,141098,275452,4.2,12.4,57303,1.7,24.8,0,12370,12449,64357
2012,35,31455,40050,598670,598155,3867,9.7,3909,9.8,82216,28900,53316,4.8,13.7,81186,27359,53827,4.6,13.6,1030,0.1,27.2,0,2290,2350,11823
2012,36,392482,466816,7546358,7453066,51181,11.1,45871,9.9,1016682,314410,702272,4.2,13.6,830099,277222,552877,3.7,11.1,186583,2.5,22.2,0,29210,29403,151185
2012,37,147107,195737,3375831,3331762,19473,10,18585,9.6,477938,143291,334647,4.3,14.3,389800,129551,260249,3.9,11.7,88138,2.6,23.4,0,10818,10900,64504
2012,38,18550,22446,326822,315991,2667,12.2,1873,8.5,57012,18980,38032,6,18,35350,12115,23235,3.8,11.2,21662,6.8,22.4,0,1073,1083,6842
2012,39,168385,230030,4512004,4450683,19616,8.6,19289,8.4,623377,172804,450573,3.9,14,500736,168360,332376,3.8,11.3,122641,2.7,22.6,0,10803,10926,80184
2012,40,64947,83282,1287560,1269766,8069,9.8,7397,9,190061,63741,126320,5,15,154474,50645,103829,4,12.2,35587,2.8,24.4,0,4430,4468,26127
2012,41,77480,96523,1373353,1357826,10162,10.6,9816,10.2,195953,63602,132351,4.7,14.4,164900,55322,109578,4.1,12.1,31053,2.3,24.2,0,5462,5504,27190
2012,42,206949,272438,5125486,5068632,22920,8.5,22237,8.2,670994,203648,467346,4,13.2,557285,176235,381050,3.5,11,113709,2.2,22,0,12661,12788,80922
2012,44,21092,24935,408177,406399,2371,9.5,2342,9.4,50910,16575,34335,4.1,12.5,47354,14318,33036,3.5,11.7,3556,0.8,23.4,0,1341,1353,6863
2012,45,69027,91933,1531872,1516933,8512,9.3,8381,9.2,210685,64757,145928,4.3,13.9,180808,56179,124629,3.7,11.9,29877,2,23.8,0,4973,5027,26998
2012,46,20332,24457,333490,327459,2392,9.9,2229,9.2,45989,16310,29679,5,14,33926,11250,22676,3.4,10.4,12063,3.6,20.8,0,1305,1314,5767
2012,47,87397,120700,2344198,2313389,11119,9.2,11104,9.2,321330,98200,223130,4.2,13.9,259712,87379,172333,3.8,11.2,61618,2.7,22.4,0,6677,6725,40712
2012,48,360046,488560,9237223,9057754,54277,11.2,46137,9.6,1478398,492905,985493,5.4,16.3,1119459,382665,736794,4.2,12.4,358939,3.9,24.8,0,27705,28066,184259
2012,49,49271,60531,1059448,1038760,7560,12.6,6633,11.1,169150,58345,110805,5.6,16.3,127774,44782,82992,4.3,12.3,41376,4,24.6,0,3934,3985,27304
2012,50,16095,18947,266179,264426,1764,9.4,1704,9,37396,9584,27812,3.6,14.1,33889,9922,23967,3.8,12.8,3507,1.3,25.6,0,988,998,5389
2012,51,131763,175013,3045697,3013598,16939,9.7,16412,9.4,455879,133256,322623,4.4,15.1,391682,126001,265681,4.2,13,64197,2.1,26,0,9214,9340,50511
2012,53,123813,154770,2327114,2305842,16648,10.8,16551,10.7,330690,105020,225670,4.6,14.3,288146,92793,195353,4,12.5,42544,1.8,25,0,9437,9523,45714
2012,54,26324,35374,573213,566076,2780,7.9,2969,8.4,78260,22798,55462,4,13.8,63986,21240,42746,3.8,11.3,14274,2.5,22.6,0,1728,1756,9358
2012,55,98228,127154,2380271,2360651,10699,8.4,10936,8.6,281038,80072,200966,3.4,11.9,241798,75235,166563,3.2,10.2,39240,1.7,20.4,0,6266,6334,36618
2012,56,15719,18433,206903,203897,1974,10.8,1833,10,34849,11677,23172,5.7,17.1,28837,11665,17172,5.7,14.1,6012,3,28.2,0,1047,1074,5037
2013,1,67120,90414,1590674,1578366,7649,8.5,7376,8.2,202257,61135,141122,3.9,12.8,177642,58972,118670,3.7,11.3,24615,1.5,22.6,0,5149,5167,34154
2013,2,13649,17279,263449,259516,1787,10.4,1563,9.1,35318,9732,25586,3.8,13.6,27452,7906,19546,3,10.6,7866,3,21.2,0,920,921,4691
2013,4,86925,115921,2145115,2120008,13037,11.3,11161,9.7,308852,106965,201887,5,14.6,258638,86433,172205,4.1,12.2,50214,2.4,24.4,0,7505,7546,49896
2013,5,45534,59584,972759,969712,5321,9,5036,8.5,116829,37067,79762,3.8,12,110734,37362,73372,3.9,11.4,6095,0.6,22.8,0,3543,3589,19696
2013,6,610090,767519,13311466,13047572,86689,11.4,75538,9.9,2073993,723030,1350963,5.5,15.9,1546204,558984,987220,4.3,11.9,527789,4,23.8,0,50956,51232,332253
2013,8,108034,133418,2052061,2020421,15709,11.9,13201,10,305236,98565,206671,4.9,15.1,241955,87413,154542,4.3,12,63281,3.1,24,0,8544,8576,50205
2013,9,63570,79695,1495007,1484709,6953,8.7,6669,8.4,168989,51307,117682,3.5,11.4,148393,47225,101168,3.2,10,20596,1.4,20,0,4285,4312,27722
2013,10,16991,21566,386861,374829,2170,10.1,1838,8.6,61902,24458,37444,6.5,16.5,37838,12039,25799,3.2,10.1,24064,6.4,20.2,0,1164,1171,5903
2013,11,16041,20492,500077,496654,2107,10.4,1599,7.9,59773,19604,40169,3.9,12,52927,18300,34627,3.7,10.7,6846,1.3,21.4,0,908,912,9054
2013,12,355363,444380,6909301,6820435,56568,12.9,46627,10.6,1065881,406684,659197,6,15.6,888149,335651,552498,4.9,13,177732,2.6,26,0,32282,32391,183110
2013,13,148117,194048,3423676,3383791,20721,10.8,18093,9.4,476320,147265,329055,4.4,14.1,396549,144668,251881,4.3,11.7,79771,2.4,23.4,0,12245,12285,80946
2013,15,22517,28870,499135,494671,2529,8.8,2273,7.9,58749,18669,40080,3.8,11.9,49820,18450,31370,3.7,10.1,8929,1.8,20.2,0,1480,1487,10482
2013,16,31278,37955,516133,506618,4141,11,3749,9.9,75398,24656,50742,4.9,14.9,56368,18829,37539,3.7,11.1,19030,3.8,22.2,0,2513,2517,13048
2013,17,220510,279614,5193989,5127996,27276,9.8,25546,9.2,693624,234823,458801,4.6,13.5,561638,191766,369872,3.7,11,131986,2.5,22,0,16092,16198,107370
2013,18,97743,131361,2537557,2514769,10597,8.1,10636,8.1,309130,88800,220330,3.5,12.3,263555,78341,185214,3.1,10.5,45575,1.8,21,0,7038,7066,48125
2013,19,57848,75436,1304973,1296871,5968,7.9,5880,7.8,141490,44277,97213,3.4,10.9,125285,40340,84945,3.1,9.7,16205,1.2,19.4,0,3752,3772,22503
2013,20,53274,68433,1149993,1134057,5857,8.6,5704,8.3,152433,53655,98778,4.7,13.4,120560,37896,82664,3.3,10.6,31873,2.8,21.2,0,3923,3941,24088
2013,21,61649,82878,1497421,1488005,7481,9.1,6658,8.1,194297,63632,130665,4.3,13.1,175464,59788,115676,4,11.8,18833,1.3,23.6,0,4528,4544,30496
2013,22,73739,96119,1664245,1643411,8210,8.6,7672,8,229584,67645,161939,4.1,14,187916,62561,125355,3.8,11.4,41668,2.6,22.8,0,5297,5317,39552
2013,23,27859,34593,477116,476827,3063,8.9,3019,8.7,54811,17440,37371,3.7,11.5,54232,19030,35202,4,11.4,579,0.1,22.8,0,1864,1877,11643
2013,24,95327,121673,2183225,2160967,11789,9.7,10299,8.5,291750,105637,186113,4.9,13.5,247233,79001,168232,3.7,11.4,44517,2.1,22.8,0,6524,6555,45747
2013,25,122271,154254,3050814,3015248,14032,9.1,12456,8.1,362731,115125,247606,3.8,12,291599,94916,196683,3.1,9.7,71132,2.3,19.4,0,7802,7881,50807
2013,26,150755,194277,3530549,3492614,16885,8.7,16268,8.4,449477,133966,315511,3.8,12.9,373608,111302,262306,3.2,10.7,75869,2.2,21.4,0,10451,10477,67986
2013,27,102452,130444,2506149,2485720,11636,9,10583,8.1,302889,89501,213388,3.6,12.2,262030,71739,190291,2.9,10.5,40859,1.7,21,0,6568,6573,45287
2013,28,40995,54540,894195,891096,4483,8.2,4264,7.8,101491,30464,71027,3.4,11.4,95292,26134,69158,2.9,10.7,6199,0.7,21.4,0,3101,3121,18761
2013,29,102534,134401,2361862,2337578,13956,10.5,11768,8.8,287477,83492,203985,3.6,12.3,238908,74444,164464,3.2,10.2,48569,2.1,20.4,0,8101,8166,44181
2013,30,27155,31873,354462,347416,3439,10.9,2980,9.4,50220,18867,31353,5.4,14.5,36128,11896,24232,3.4,10.4,14092,4.1,20.8,0,1916,1923,8336
2013,31,39360,49373,785130,783929,4297,8.7,3926,8,91561,28028,63533,3.6,11.7,89159,26328,62831,3.4,11.4,2402,0.3,22.8,0,2602,2613,14762
2013,32,41082,52669,1035135,1025129,6700,12.8,5646,10.8,155401,57138,98263,5.6,15.2,135388,50395,84993,4.9,13.2,20013,2,26.4,0,3995,4041,31136
2013,33,26918,33355,543781,542000,2891,8.7,2762,8.3,62957,19470,43487,3.6,11.6,59395,17603,41792,3.2,11,3562,0.6,22,0,1826,1830,10215
2013,34,169027,203404,3453093,3420251,21313,10.5,19475,9.6,485022,148327,336695,4.3,14.2,419338,144464,274874,4.2,12.3,65684,1.9,24.6,0,13151,13208,83524
2013,35,31329,39889,599479,597376,3702,9.3,3634,9.1,83446,28589,54857,4.8,14,79239,25627,53612,4.3,13.3,4207,0.7,26.6,0,2528,2550,15813
2013,36,395492,469038,7675572,7598369,50884,10.9,46816,10,1023049,354231,668818,4.7,13.5,868643,302500,566143,4,11.4,154406,2.1,22.8,0,31133,31321,179562
2013,37,147640,196747,3412512,3382241,19328,9.9,17071,8.7,461270,151151,310119,4.5,13.6,400728,124365,276363,3.7,11.8,60542,1.8,23.6,0,11768,11800,69561
